Time,Population,GeneTickets,SocialTickets,LearningTickets
0,254.2,0.19958536828615053,0.21608934270758945,0.20975653091221305
1,283.53333333333336,0.2593513619004169,0.2621572286804949,0.2807568573070007
2,291.8,0.32427695234017356,0.302842338849368,0.32091064097216754
3,312.6,0.3752801608926815,0.3362015670030504,0.35261855955511046
4,321.93333333333334,0.41906256078126847,0.3535834744745457,0.3735036393117836
5,328.3333333333333,0.47632829602908233,0.38205095344140777,0.4115191769259011
6,331.06666666666666,0.511451621635656,0.4158469395292691,0.4100806368183827
7,338.3333333333333,0.5465123818870105,0.4349293051049026,0.4553257633684418
8,346,0.5838914765272688,0.45013358883785654,0.45936205872345337
9,354.06666666666666,0.6224249270948589,0.4594805692670392,0.47600313925202425
10,364.6666666666667,0.6593062508007639,0.49013606802108556,0.47698416811910743
11,372.26666666666665,0.699920236255003,0.573033043956129,0.49720488043884786
12,383.8666666666667,0.7348130462967025,0.598152999736451,0.550905039618442
13,381.1333333333333,0.7734857184148659,0.5964390163613417,0.5761927739051271
14,388.1333333333333,0.8005852398293187,0.630700199089084,0.5326953317442935
15,403.8666666666667,0.8462680022728546,0.627155199813544,0.5356829734794896
16,406,0.8676422611005374,0.637576274527012,0.5591382195347929
17,412,0.906460709204943,0.7027046347532551,0.5954090052602132
18,416.6,0.959539630964811,0.708562441945565,0.6484181593651237
19,413.8666666666667,1.008513805661941,0.7256751744991422,0.6588678548588003
20,428.3333333333333,1.0559739166892232,0.734098344965765,0.6654506548034708
21,439.2,1.0816900934061955,0.6898561405313319,0.6748032974860312
22,436.6666666666667,1.1164990901608034,0.7210380468511249,0.6818975067101382
23,442.1333333333333,1.1347417373907305,0.7167406797913578,0.718152364992796
24,444.8666666666667,1.1984207744402353,0.7585840376292848,0.7260032579670173
25,453.93333333333334,1.2173699057515248,0.7461452735882469,0.7344096015080764
26,466.73333333333335,1.2627027744702977,0.7665428786600873,0.694768569863506
27,477.26666666666665,1.275272418112746,0.7604771342154737,0.7535225371632008
28,480.2,1.309112666164219,0.7387062601638869,0.7799752326884171
29,494.8666666666667,1.3383435540987874,0.793564539950803,0.7466616406024963
30,498.06666666666666,1.357501059338613,0.7930593545874203,0.77504870069106
31,505.4,1.4012495087061603,0.764956959348049,0.8030510872636085
32,518.8,1.4330539148328403,0.8121004074594803,0.8034859508511741
33,518.1333333333333,1.4943270050179214,0.7988686142945429,0.8331595146365439
34,527.6,1.5384334017180932,0.8479972223912203,0.853016457786165
