Time,Population,GeneTickets,SocialTickets,LearningTickets
0,246.75,0.21551156361944035,0.1805161361408733,0.1972459734603991
1,299.40909090909093,0.2868292415246846,0.24246180775186235,0.2367100971619708
2,340.52272727272725,0.35431850267436826,0.29219890446795377,0.2692746446904819
3,369.72727272727275,0.4211694726661737,0.3222992300004415,0.31756391177888355
4,396.3636363636364,0.48060826263937934,0.3535385001159966,0.3637712317624749
5,418.54545454545456,0.5395139741190662,0.4096597734336051,0.38834281533012155
6,445.45454545454544,0.5948553001693548,0.45460554674910836,0.41477515230105094
7,465.3636363636364,0.6457873547286279,0.4634590196144869,0.4525685605974052
8,491,0.6938291671857308,0.47377265689598913,0.48764593959141433
9,516,0.7406418108041192,0.49602576595584347,0.4834673410131369
10,547.7954545454545,0.7810914418219886,0.5186064100093302,0.5175626093235071
11,570.1590909090909,0.8272345454942382,0.5583621793857829,0.5280321112809484
12,594.9318181818181,0.8663537920535579,0.5757871593772045,0.5574510178955154
13,622.1136363636364,0.9140653247678245,0.5624389103335508,0.576769181113971
14,641.5454545454545,0.9536825687281005,0.5669352324862258,0.6073622842080776
15,663.5681818181819,0.9949947121562338,0.6340477149308392,0.6379534360215645
16,696.0227272727273,1.0351822462562408,0.6674811701382741,0.6563153527860711
17,723.6590909090909,1.080211766744531,0.697851983531293,0.676462147208161
18,752.0681818181819,1.128071312545131,0.6979151925494314,0.6780906610996739
19,777.1136363636364,1.1769714546040226,0.7082840680134934,0.7053313255414474
20,808.1363636363636,1.218787683321034,0.738576396321664,0.7361117863481524
21,827.75,1.2554667250529892,0.7609210584298978,0.745618209555113
22,861.7727272727273,1.313113395871629,0.7572771240902273,0.7764275491676433
23,880.5,1.3546987325406101,0.787193697520848,0.7916705354721704
24,912.3181818181819,1.4086944142486493,0.8149808997490875,0.8134474109620544
25,940.0227272727273,1.4508653298133738,0.8124383059686131,0.8157460657886332
26,971.8863636363636,1.5022734296610238,0.8365476451276894,0.7950276916467242
27,997.7045454545455,1.5582327715749251,0.8323623394151205,0.8097141151489287
28,1026.0681818181818,1.59898036510764,0.858118419259742,0.8224439113116294
29,1053.7727272727273,1.6415549896109298,0.8822426254313996,0.8223508600824825
30,1084.8863636363637,1.6869115903420726,0.8774395339194094,0.8435354300464044
31,1109.5,1.7343408337499768,0.8868229656978124,0.8520020639911212
32,1145.4318181818182,1.7769708391842571,0.9020299950146614,0.8978076901698032
33,1165.090909090909,1.8334398609278084,0.9010157360204137,0.9072539190860236
34,1191.6363636363637,1.8728031554819056,0.9082778359073083,0.8994690509516938
35,1222.8181818181818,1.9331874774061588,0.9264639028244179,0.9094319574084849
36,1249.1818181818182,1.9668202863889683,0.944547071523891,0.9269399679686287
37,1281.75,2.010275834886405,0.9519927288877891,0.9226382698421683
38,1316.340909090909,2.056762869501325,0.9769803740372706,0.9275597846098921
39,1333.7272727272727,2.087098357067606,0.9994323369701533,0.940996087237826
40,1359.9772727272727,2.1408458816259572,1.0137227730816163,0.9557867537785057
41,1385.9318181818182,2.1744049345277205,1.0155973089692607,0.975035469345566
42,1409.6363636363637,2.2193654335540542,1.0274928381545039,0.991047180789662
43,1443.3636363636363,2.2551776926320746,1.0474491001574007,1.0084678620689271
44,1473.4772727272727,2.306143084463802,1.0620305568533157,1.014129647216956
45,1494.3863636363637,2.3494757917466,1.0653894076709698,1.0339621653774298
46,1525.9545454545455,2.3851905254293944,1.079067789310522,1.0305686497569975
47,1545.2045454545455,2.4267021680561394,1.0769120264765155,1.0579940844845874
48,1581.159090909091,2.4717360863327786,1.0939645969559637,1.073105642720376
49,1607.3636363636363,2.5189951605640224,1.1026813080780142,1.0769723987247306
50,1633.8636363636363,2.556794098406766,1.110000018680211,1.0656140776140433
51,1660.0227272727273,2.5973775266858237,1.1201357151567408,1.1030029090404823
52,1683.7954545454545,2.6332578959023176,1.1271409155465102,1.1015677933877284
53,1702.9772727272727,2.6557968073307627,1.134470578541046,1.1147163593182778
54,1733.2272727272727,2.697034351961805,1.140982112413103,1.1268624229557773
55,1755.7045454545455,2.7491613894339424,1.1583268464781402,1.154330684652073
56,1774.340909090909,2.794419888344948,1.174145012584616,1.1501912806896535
57,1801.0227272727273,2.826562203202073,1.1902412214302032,1.1497643716675308
58,1831.340909090909,2.8653145166497294,1.1885701775248967,1.1587025467438046
59,1854.8636363636363,2.905831372413142,1.2112873005334368,1.1773864750360694
60,1882.090909090909,2.939965486783275,1.213167842614838,1.201011582663771
61,1906.6818181818182,2.960601887035023,1.22121713921656,1.198781555322629
62,1934.2727272727273,3.003648113273508,1.2317203737730007,1.2218791032077947
63,1947.1363636363637,3.043435352635699,1.2377377004851915,1.232310037209733
