0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8964,1749,142,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10486,2477,292,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11601,3036,473,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12353,3564,514,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12725,4161,716,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13162,4565,882,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13502,5214,1080,153,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13723,5632,1254,198,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14191,6025,1493,247,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14782,6348,1646,315,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15109,7041,1954,359,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15563,7279,2197,444,102,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15925,7778,2291,579,98,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15971,8383,2757,656,95,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16289,8743,2988,630,93,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16539,9083,3226,775,125,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0
16990,9611,3541,899,156,14,9,6,0,0,0,0,0,0,0,0,0,0,0,0
17398,10089,3820,989,161,10,9,2,0,0,0,0,0,0,0,0,0,0,0,0
17924,10409,4096,1142,175,17,4,3,0,0,0,0,0,0,0,0,0,0,0,0
18229,10784,4372,1275,217,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0
18716,10979,4801,1442,264,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18776,11501,4918,1564,289,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19070,12037,5412,1682,355,69,12,0,0,0,0,0,0,0,0,0,0,0,0,0
19210,12292,5600,1809,418,84,13,1,0,0,0,0,0,0,0,0,0,0,0,0
19820,12369,5950,2001,559,101,19,2,0,0,0,0,0,0,0,0,0,0,0,0
20474,12485,6081,2200,639,130,32,2,0,0,0,0,0,0,0,0,0,0,0,0
21094,13125,6188,2218,695,132,13,10,0,0,0,0,0,0,0,0,0,0,0,0
21459,13761,6241,2324,621,177,23,8,1,0,0,0,0,0,0,0,0,0,0,0
22235,14080,6174,2539,615,171,30,11,3,0,0,0,0,0,0,0,0,0,0,0
22673,14277,6674,2576,664,156,33,16,7,0,0,0,0,0,0,0,0,0,0,0
23163,14726,6771,2757,803,195,39,6,1,0,0,0,0,0,0,0,0,0,0,0
23428,15402,6837,2765,838,226,54,16,0,0,0,0,0,0,0,0,0,0,0,0
24083,15498,7195,3010,1012,272,53,16,2,0,0,0,0,0,0,0,0,0,0,0
24495,15530,7451,3217,1025,241,49,18,4,0,0,0,0,0,0,0,0,0,0,0
24856,15860,7679,3331,1116,288,47,23,0,0,0,0,0,0,0,0,0,0,0,0
25352,16242,7992,3427,1168,302,74,24,0,0,0,0,0,0,0,0,0,0,0,0
25757,16424,8299,3623,1172,333,71,25,1,0,0,0,0,0,0,0,0,0,0,0
26064,17137,8617,3661,1240,357,78,12,3,0,0,0,0,0,0,0,0,0,0,0
26728,17397,8961,3772,1309,429,79,20,0,0,0,0,0,0,0,0,0,0,0,0
26879,17733,8928,3824,1454,483,106,22,3,0,0,0,0,0,0,0,0,0,0,0
27286,17902,9157,4042,1592,477,115,21,7,0,0,0,0,0,0,0,0,0,0,0
27579,18448,9229,4260,1567,520,113,20,4,0,0,0,0,0,0,0,0,0,0,0
28020,18775,9243,4427,1634,532,131,32,1,0,0,0,0,0,0,0,0,0,0,0
28128,19250,9738,4636,1707,601,129,54,7,1,0,0,0,0,0,0,0,0,0,0
28652,19584,9955,4735,1770,670,154,60,5,0,0,0,0,0,0,0,0,0,0,0
28562,19956,10351,4842,1942,651,162,42,7,0,0,0,0,0,0,0,0,0,0,0
29059,20406,10726,4934,1891,666,164,38,3,0,0,0,0,0,0,0,0,0,0,0
29278,20187,11183,5124,2086,666,179,42,8,1,0,0,0,0,0,0,0,0,0,0
29756,20731,11354,5370,2201,685,173,45,12,6,0,0,0,0,0,0,0,0,0,0
30452,20806,11445,5515,2270,748,187,49,24,1,0,0,0,0,0,0,0,0,0,0
30526,21116,12002,5718,2312,742,179,36,11,1,0,0,0,0,0,0,0,0,0,0
30720,21510,12392,5770,2421,724,209,44,4,1,0,0,0,0,0,0,0,0,0,0
31216,21876,12266,5919,2485,772,233,68,4,0,0,0,0,0,0,0,0,0,0,0
31313,21960,12643,5992,2587,853,248,70,4,1,0,0,0,0,0,0,0,0,0,0
31328,22360,13144,6098,2822,905,279,69,4,0,0,0,0,0,0,0,0,0,0,0
31089,22747,13592,6316,2909,996,303,55,4,0,0,0,0,0,0,0,0,0,0,0
31228,23119,13799,6408,2851,1048,318,60,13,0,0,0,0,0,0,0,0,0,0,0
31371,23785,13688,6795,2879,1064,337,81,13,1,0,0,0,0,0,0,0,0,0,0
31745,23913,14063,7161,2885,1117,345,93,23,3,0,0,0,0,0,0,0,0,0,0
32205,23919,14289,7250,3044,1169,391,76,17,9,0,0,0,0,0,0,0,0,0,0
32412,24445,14573,7245,3098,1213,470,75,19,6,0,0,0,0,0,0,0,0,0,0
32408,24570,15097,7400,3324,1225,471,94,20,3,0,0,0,0,0,0,0,0,0,0
32484,24890,15376,7533,3461,1353,591,125,18,0,0,0,0,0,0,0,0,0,0,0
32366,25094,15467,7822,3535,1333,604,148,23,0,0,0,0,0,0,0,0,0,0,0
33022,25404,15656,7775,3616,1326,537,147,40,0,0,0,0,0,0,0,0,0,0,0
32986,26026,15742,8134,3699,1401,482,112,36,2,0,0,0,0,0,0,0,0,0,0
33465,25861,16015,8248,3846,1428,558,139,54,1,0,0,0,0,0,0,0,0,0,0
34185,26077,15986,8567,3926,1511,554,124,57,3,1,0,0,0,0,0,0,0,0,0
34341,26196,16107,8864,3932,1499,523,141,69,9,1,0,0,0,0,0,0,0,0,0
34702,26183,16081,8848,4042,1679,526,111,42,13,4,0,0,0,0,0,0,0,0,0
34431,26502,16660,9029,3957,1716,563,141,41,7,4,2,0,0,0,0,0,0,0,0
35092,26439,16756,9237,4009,1646,560,183,52,8,1,0,0,0,0,0,0,0,0,0
35306,26994,16923,9321,4160,1715,539,230,56,10,0,0,0,0,0,0,0,0,0,0
35185,27534,16969,9249,4254,1779,561,237,58,8,0,0,0,0,0,0,0,0,0,0
35087,27646,16973,9278,4223,1849,556,245,62,18,0,0,0,0,0,0,0,0,0,0
35698,27876,17037,9401,4389,1929,610,232,57,27,0,0,0,0,0,0,0,0,0,0
36083,27885,17311,9306,4410,1973,655,202,57,27,0,0,0,0,0,0,0,0,0,0
36507,27779,17565,9273,4531,1892,719,228,60,32,0,0,0,0,0,0,0,0,0,0
36444,27704,17733,9563,4685,1974,757,220,93,26,0,0,0,0,0,0,0,0,0,0
36636,27883,17982,9841,4729,2060,810,233,76,45,0,0,0,0,0,0,0,0,0,0
36936,27966,18161,10163,4634,2236,864,225,72,51,5,1,0,0,0,0,0,0,0,0
37023,28156,18220,10443,4621,2267,926,251,103,79,14,0,0,0,0,0,0,0,0,0
37363,27998,18111,10234,4825,2310,1044,262,100,74,15,0,0,0,0,0,0,0,0,0
37697,28297,18112,10283,4934,2345,1030,318,102,91,10,0,0,0,0,0,0,0,0,0
37908,28258,18164,10648,5113,2360,1048,338,122,90,16,2,0,0,0,0,0,0,0,0
37808,28558,18680,10372,5259,2450,1056,339,126,93,14,11,0,0,0,0,0,0,0,0
