Time,Population,GeneTickets,SocialTickets,LearningTickets
0,224.9047619047619,0.19334216272273158,0.1663369076216798,0.16801787095666515
1,257.57142857142856,0.25384529858098065,0.2198032613433224,0.24864323966326984
2,280.45238095238096,0.3151339359569336,0.28410592415012914,0.308058663611592
3,292.5,0.36462140990448605,0.3086164813768684,0.3241498957977808
4,301.5238095238095,0.41562844921603836,0.35786110563024187,0.3720193044762626
5,302.23809523809524,0.4611706839301017,0.40716266149967256,0.41242075285900653
6,305.54761904761904,0.5024310261469713,0.41704286248595884,0.43979250625603566
7,310.5238095238095,0.5449895508301579,0.4321674006845089,0.4710050455615842
8,308.42857142857144,0.5784678305474527,0.4700557296681075,0.4952163911951518
9,313.1904761904762,0.6068246303365606,0.5067229047416053,0.49898019448516334
10,314.0952380952381,0.6509138162656518,0.5227800902710703,0.5165966391917033
11,320.0238095238095,0.6753344991752906,0.5208493614831112,0.5107336485933387
12,325.9047619047619,0.7143253636750979,0.5603429261668003,0.5336737097767676
13,323.04761904761904,0.7527683618809852,0.5692036347844512,0.5323902459263553
14,329.6904761904762,0.7958258873606008,0.5730199693443064,0.5571481477422124
15,336.1904761904762,0.8245064657592378,0.6025954535419399,0.560723517608901
16,336.8809523809524,0.8636817003982143,0.5968150788192791,0.59008484882646
17,335.35714285714283,0.9095074840804949,0.6358338923796678,0.5876953336269699
18,333.2142857142857,0.9491855454480086,0.6408848637681874,0.5982270841772165
19,338.6190476190476,0.981554110968509,0.6557751998165531,0.6160044363004401
20,341.54761904761904,1.011208786530919,0.6603013519595703,0.6105553435278207
21,344.5952380952381,1.0506582584125188,0.6799018347351126,0.6604833218763776
22,344.8809523809524,1.0807988107928612,0.7103579688648137,0.6991738700230116
23,348.2857142857143,1.128332039770687,0.7641512819652773,0.7291373216560924
24,349.0238095238095,1.1545895796780496,0.7553833439086309,0.7432354675328151
25,351.76190476190476,1.1862576565037373,0.7637052716013822,0.7290288131629804
26,359.85714285714283,1.2352489810699712,0.7884362253226405,0.7834699838342157
27,354.6190476190476,1.2788178386050144,0.8140746475245519,0.8107334552983994
28,353.1190476190476,1.317509870864935,0.8165361309940193,0.8113037240533881
29,359.45238095238096,1.3520872510386188,0.8493312473011583,0.8425216092546061
