Time,Population,GeneTickets,SocialTickets,LearningTickets
0,327.375,0.24128754469635608,0.24015348362495006,0.21518371324574367
1,410.8125,0.332528360384008,0.26951713939440264,0.26719114506562475
2,490.125,0.4117922486098893,0.3380102220367756,0.3416224944768972
3,569.5625,0.5000387614934845,0.40284466735670355,0.38022042786207866
4,656.5,0.581190235244913,0.4591752556085208,0.4331868460954445
5,753.875,0.6726336930764505,0.5174216343155589,0.48511189437885144
6,829.75,0.7554554114416995,0.540384238750701,0.50847650192354
7,935.3125,0.8429788215313528,0.5943857790556228,0.510903470982758
8,1040.875,0.9266321732032008,0.6278292459585779,0.5306662469401675
9,1134.6875,1.0113962579318652,0.6524991426065383,0.6145109492724805
10,1265.75,1.1162507915245736,0.6782378623844123,0.6285037526830025
11,1408.75,1.2119209762683127,0.722671084953017,0.6613277289563916
12,1564,1.3144775381562976,0.7248969479641375,0.6604157535023489
13,1736.875,1.432276078793999,0.7583494262945446,0.6943153123986273
14,1908.1875,1.539603314459312,0.7614858642056487,0.7094007723269734
15,2078.5625,1.65254909878611,0.8003784292530538,0.7468948336143152
16,2264.3125,1.7749634976578716,0.8254496358174841,0.7564089571851483
17,2437.75,1.902783573212493,0.8302960312931168,0.7791111357677489
18,2636.5625,2.034291654236496,0.8503149229944527,0.7987206507666036
19,2844.875,2.1677213243422484,0.8625361534363275,0.8203670208650898
20,3054.4375,2.306116066396177,0.9001973472586196,0.8588681701359817
21,3262.5,2.4469882802747582,0.9078665401586139,0.8816870911656882
22,3461.3125,2.5869239650436215,0.9349645484669944,0.8932486955050001
23,3672.5,2.7235684568129654,0.9514430012210233,0.90773497920672
24,3837.25,2.8540229086421736,0.9664011169768031,0.9331713620366278
25,4053.0625,2.9966368995933963,0.9820292273718922,0.9475109082532145
26,4238.25,3.135957602724651,1.0081707689329755,0.9803774253693793
27,4421.25,3.2638967571691437,1.018235664747847,0.9974369890352234
28,4594.75,3.387954861140407,1.0430481624157868,1.0118333146107916
29,4733.4375,3.5136521324230854,1.0505575650709111,1.0309350820461147
30,4905.125,3.6272337063504936,1.0553910991926352,1.044935239241532
31,5020.3125,3.735055069133115,1.0598285502408622,1.0593422128207808
32,5159.5625,3.8357130341931627,1.0856701625562382,1.0798173617220415
33,5257.5625,3.9351560982204217,1.0977090767712456,1.0857231780552947
34,5366.0625,4.031086739229791,1.1115014968445989,1.0938161806346236
35,5484.625,4.121057703232767,1.1319500066576977,1.0927528392218013
36,5603.3125,4.209037658306457,1.147199357791429,1.1087248482133714
37,5697.0625,4.293093598968039,1.1578373934867743,1.1255596728368589
38,5777.6875,4.3747919967041184,1.1604191835009519,1.1268059786885403
39,5842.75,4.4500046671390185,1.174103742708711,1.1428849291024457
40,5937.8125,4.519318339686592,1.1845346005821644,1.1597573735744058
41,5971.9375,4.58398557129712,1.1908024281088678,1.1675287675487196
42,6038.75,4.643833844951422,1.2072875089699666,1.1733063631573801
