Time,Population,GeneTickets,SocialTickets,LearningTickets
0,228.375,0.18373071119941975,0.16675483467607424,0.20385214496622228
1,268.0625,0.25477002614543415,0.21855667296983683,0.2695956544685951
2,292.5,0.31414997736230676,0.28284590873708937,0.305859291052723
3,303.3125,0.3602537480417864,0.340142716281332,0.3542763640438498
4,320.25,0.41268297848685725,0.3812233691661532,0.34638959233056105
5,332.625,0.46708606755100895,0.4506908337201502,0.3773103639240693
6,339.1875,0.5039112395321027,0.46401298495036414,0.3706977769309414
7,343.3125,0.5631940558978473,0.4994780466072206,0.3986790851902904
8,357.75,0.593484833777696,0.5613628902296682,0.4579764947315771
9,380.375,0.6275715584548462,0.5700478498134719,0.5004671180348593
10,394.4375,0.6710563048948829,0.5883720031641162,0.5212305881790599
11,409.125,0.7138552989877283,0.6073266192577275,0.5139661809553498
12,413.9375,0.7475543873906277,0.632618349739616,0.5717258729902063
13,415.125,0.7899027101095333,0.6734086068528952,0.545369078399504
14,412.6875,0.8252226120150459,0.6749565485786285,0.588981528663892
15,417.0625,0.862624565069026,0.7186142591876621,0.6209509680560958
16,430.6875,0.9114259663334678,0.782517664238023,0.6003469863447023
17,432.0625,0.9540796465953837,0.7330746931629827,0.6411963610926955
18,442.625,0.9786635746437182,0.7928542433420616,0.6669048013758454
19,438.0625,1.0058860096333726,0.8112313611340167,0.676061935426641
20,455.75,1.0317933066025453,0.828192234568429,0.6463432430151038
21,453.8125,1.0747461132782419,0.860408124318102,0.6772596855305064
22,458.4375,1.107282197634144,0.8953850233499041,0.7229898552534674
23,466.9375,1.1430532765294419,0.9290501989476564,0.734160852046524
24,474.125,1.1788614812720266,0.9440123557534277,0.744291419595203
25,473.375,1.2119532103357396,0.9927840895520967,0.747026040073429
26,475.375,1.2548099705767148,1.0133921395386094,0.7881631623180078
27,487.6875,1.2887139957134703,0.9787967924551201,0.7983901338910746
28,502.75,1.3449079505434318,1.048398983598898,0.8219132490050095
29,510.5625,1.3888168933855995,1.1145352622232765,0.8512216000979159
30,517.75,1.3945022700571377,1.1232098658029184,0.9044257896764165
31,528.8125,1.4400363221491879,1.1110507238316258,0.9695501528928654
32,539.875,1.468995255212209,1.1241616655166469,0.8746054295384654
33,552.25,1.5100147790666563,1.1778079315943448,0.9222908128784405
34,555.5625,1.5328388757496114,1.1643417331233072,0.9307753800311989
35,567.625,1.5812717587001992,1.1273435544019075,0.968972547264916
36,574.125,1.6301247795269342,1.1236090957481795,0.9603991778068592
37,584.5625,1.6716805693840138,1.1400984282891882,0.964473853106236
38,593.75,1.7118036226882354,1.2184909559402664,1.0075713455550994
39,594.9375,1.745733686412359,1.24153385890799,1.0540499294759083
40,609.6875,1.7841072071536053,1.2147817915107746,1.075642283285419
41,618,1.837857389638382,1.262328988168552,1.0826301289077638
42,623.9375,1.8771196129460512,1.271041949194576,1.0605507201704092
43,630.1875,1.915808433715148,1.275124734843765,1.0932406530894327
44,636.6875,1.9518873944326256,1.274074431004891,1.0957925275884568
45,644,1.9837025163528734,1.313998314812159,1.1425848202491977
46,652.6875,2.010448382682856,1.32303148144005,1.1168162101750507
47,652.75,2.043307226750536,1.3207393135740078,1.0777324938426958
48,664.9375,2.0778792839742937,1.3189683470286775,1.06148637310348
49,678.5625,2.097830565590619,1.2927296823170313,1.0326777719695601
50,670.0625,2.131923845716484,1.3122402257994477,1.0803668424548032
51,700.1875,2.1608470685534993,1.3597285173694589,1.0861396935956138
52,699.375,2.191902224448858,1.327819631954717,1.092054955420563
53,705.1875,2.2337753488835452,1.3213839939783616,1.130241445154625
54,714.5625,2.2661332072338958,1.3363874037529109,1.130946803596407
55,714,2.2939821710588024,1.3712025078845596,1.143604222855561
56,721.3125,2.3345947304385635,1.3922506110256794,1.1752532142512542
57,732.125,2.370630198411201,1.4232522273850305,1.229867618875256
58,741.3125,2.419012741688717,1.439536184440797,1.2197445083604426
59,738.0625,2.451058116536234,1.4296388260251036,1.2200998800722134
60,744.5625,2.503637002901103,1.4679680483570103,1.2005222817100478
61,750.5,2.5437816048599533,1.4483194145980816,1.2035119778399848
62,747.5,2.5801601914922747,1.433759045162513,1.2483279859131073
63,760.0625,2.631826911371287,1.470110399122809,1.2243819358537202
64,768.625,2.6690801953709187,1.5268862809319623,1.2331307183276485
65,765.1875,2.6883300666260386,1.5011176056191915,1.1970228554476738
66,768.5625,2.7403336464244323,1.5904587698585806,1.2213005680481017
67,768.75,2.782214491886242,1.7248564583907506,1.252100084436004
68,782.75,2.8038271217453836,1.6737183980363963,1.2254691809908473
69,789.625,2.820413015088854,1.6955688271444005,1.2136369534374434
70,788.75,2.8907557279303386,1.6838285840885314,1.2083692611013794
71,790.375,2.916307013762537,1.682656646351702,1.2270647044160559
72,794.25,2.9480537641958926,1.6345091768292497,1.1967873649557634
73,801.875,2.976836091070622,1.6829543286570148,1.2129909357200295
74,806.6875,3.0177060362781742,1.6568146931019947,1.2552679934109539
75,811.6875,3.03269487970202,1.6441100736448981,1.2279907450837553
76,824.6875,3.0784326376794304,1.6450642241880453,1.2246973211270062
77,816.9375,3.0868109296528927,1.6581192194896845,1.2038384159483189
78,820.375,3.091776348472644,1.6553594046927216,1.2324619655966091
79,820,3.127020917784133,1.740889667875032,1.2684834320924132
80,827.4375,3.1380190297050476,1.7571027948937763,1.272840249069005
81,831.375,3.1875879475923607,1.7597686004870567,1.3129961227007398
82,836.9375,3.232610836280803,1.7765204672667507,1.3451392254122243
83,842.25,3.2361716654881394,1.7872406205263747,1.3602351006022657
84,858.6875,3.280343107083439,1.8130511414299364,1.3058169145440994
85,854.1875,3.3014311847272655,1.7788528020147174,1.292187475101958
86,849.5,3.3252609972727396,1.7961422957947362,1.320242549604346
87,862.8125,3.3610596635065852,1.7763125286069623,1.326129078116613
88,853.125,3.382455385318066,1.8106609162266514,1.316345072279911
89,857.5,3.4025883675640936,1.8297026453392682,1.3276480177382306
90,871.8125,3.2418736631783514,1.3604030905164843,1.3355654590554484
91,874.0625,3.2733387978662276,1.3392250764865135,1.354593188696206
92,875.0625,3.2873539885489844,1.3415358294583737,1.3310394815815758
93,890,3.3276561662211086,1.3516586759580733,1.3345566220505067
94,891.125,3.3402955968204324,1.3530428451453136,1.3565988260087116
95,895,3.3300231836610363,1.3325225255181339,1.3904733917057701
96,890.875,3.3385201810013947,1.3496544503763446,1.439515543934249
97,894.4375,3.3757390532376697,1.3296617348762259,1.3688591655098945
98,896.9375,3.3896415422485937,1.329577548124308,1.344666018262494
99,909.75,3.4431488148096947,1.369627669945861,1.3754390047962308
100,919.9375,3.464885223604045,1.3714553231047402,1.3923449363660139
101,906.1875,3.498793015892363,1.3691611467611131,1.4360474827161855
102,911.1875,3.5247764275260764,1.3707657598312515,1.4486330105274978
103,915.5,3.5491916632209843,1.368405148236404,1.4509894548568907
104,908.125,3.5768620253229093,1.3758944404385207,1.4616871381876073
105,924.0625,3.6012649362960367,1.3793827685364584,1.4711005500996024
106,925.75,3.61752074767813,1.3797670841450016,1.4919682895728945
107,912.25,3.6251489500468486,1.4019564170005048,1.518320331346509
108,911.375,3.6617558663213576,1.4175182911937667,1.544804257969084
109,926.75,3.675044376485743,1.4301854655001338,1.5651809388318179
110,912.5,3.7162333816615014,1.4217520918599598,1.5326282768902615
111,914.4375,3.7272812412990586,1.4326681608861143,1.5497243758442072
112,911.125,3.7421181220223447,1.4312582709324548,1.5533081767715968
113,925.125,3.7792483687632,1.4610283768530254,1.548708133481247
114,945.25,3.7982018785294698,1.4647160141397586,1.5876456152765315
