0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,862,92,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5225,1304,150,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5303,1579,198,42,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5590,1837,261,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5746,2129,391,53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6085,2383,598,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6336,2654,735,91,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6341,2880,873,137,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6653,3098,982,164,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6739,3240,1182,185,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6756,3347,1302,276,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7010,3683,1321,328,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7190,3871,1445,365,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7416,4183,1416,479,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7370,4436,1578,480,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7494,4614,1678,578,79,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7769,4731,1775,646,119,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8077,4872,1916,660,165,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8193,5064,2076,714,269,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8357,5105,2181,742,289,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8549,5465,2133,736,290,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8808,5620,2316,822,258,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8994,5731,2447,805,271,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9362,5830,2702,948,272,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9638,5970,2754,980,324,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9729,6075,2847,1036,319,58,7,0,0,0,0,0,0,0,0,0,0,0,0,0
10035,6298,2995,1047,312,55,11,0,0,0,0,0,0,0,0,0,0,0,0,0
10325,6466,2965,1058,390,79,18,2,0,0,0,0,0,0,0,0,0,0,0,0
10305,6677,3147,1075,403,76,11,8,0,0,0,0,0,0,0,0,0,0,0,0
10587,6734,3341,1267,408,82,15,2,0,0,0,0,0,0,0,0,0,0,0,0
10577,6868,3591,1380,433,91,14,3,0,0,0,0,0,0,0,0,0,0,0,0
10723,7088,3814,1462,452,94,10,0,1,0,0,0,0,0,0,0,0,0,0,0
10870,7252,3960,1606,533,130,18,0,0,0,0,0,0,0,0,0,0,0,0,0
11126,7144,4080,1668,606,168,29,3,0,0,0,0,0,0,0,0,0,0,0,0
11324,7621,4072,1676,648,177,36,4,0,0,0,0,0,0,0,0,0,0,0,0
11611,7826,3994,1900,643,150,49,2,0,0,0,0,0,0,0,0,0,0,0,0
11480,8079,4080,1960,702,134,46,15,1,0,0,0,0,0,0,0,0,0,0,0
11694,8335,4267,2044,797,185,67,19,0,0,0,0,0,0,0,0,0,0,0,0
11718,8490,4444,2088,842,214,71,14,0,0,0,0,0,0,0,0,0,0,0,0
11552,8523,4645,2349,913,293,90,12,1,0,0,0,0,0,0,0,0,0,0,0
11804,8976,4770,2350,924,288,125,19,1,0,0,0,0,0,0,0,0,0,0,0
11997,9039,4982,2505,965,353,143,12,0,0,0,0,0,0,0,0,0,0,0,0
12117,8970,5324,2630,1000,314,140,14,5,0,0,0,0,0,0,0,0,0,0,0
