Time,Population,GeneTickets,SocialTickets,LearningTickets
0,243.2608695652174,0.198787525282557,0.1936488864836628,0.19697653531262443
1,289.39130434782606,0.27646781986359914,0.2778592480239201,0.2518649449394213
2,307.4782608695652,0.3506396857642912,0.3174287461742068,0.29482060355297807
3,332.2608695652174,0.406465620124462,0.3321762305838014,0.34720338217503505
4,357.5652173913044,0.4515701295056983,0.3748775496295589,0.3549697495085499
5,390.9130434782609,0.5083156926696646,0.40051683732567633,0.3870545142878322
6,420.7391304347826,0.5490684177611874,0.45635495441891377,0.43270032982454565
7,438.7391304347826,0.5989395078476065,0.532216859073887,0.4564277275232687
8,466.7826086956522,0.6600925465576681,0.5717728973013909,0.4546275752481061
9,484.9130434782609,0.7023444819876289,0.5718572990214675,0.4567759091369024
10,499.30434782608694,0.7535805668968433,0.5823969766344684,0.4899959177127569
11,526.7826086956521,0.7869610282995336,0.5771568147115046,0.5068873422787439
12,551.1304347826087,0.8232341077669446,0.6049529667083826,0.560767125602856
13,578.0434782608696,0.8640052951757976,0.6105063731855915,0.5975627567315456
14,593.0869565217391,0.9032240189251776,0.6333325420530155,0.572772985167909
15,616.6086956521739,0.9471738031285085,0.6918587132482292,0.5970591216634825
16,642.5217391304348,0.9877628679276723,0.6957267467146941,0.5951835732498235
17,669.1739130434783,1.0384355024564862,0.6834292832210987,0.6250828995850322
18,695.6086956521739,1.0715000501437055,0.7325250086421187,0.647288252948465
19,710.5217391304348,1.1127800213955263,0.7600925681161219,0.6909825713837243
20,733.0434782608696,1.1643423324880386,0.7565780941997133,0.7153405022129714
21,761.3478260869565,1.2063660853281788,0.7796762457552894,0.7186281267310469
22,779.6521739130435,1.2414095452401512,0.7884344755812991,0.7201575318686674
23,815.8695652173913,1.2812002934997446,0.824719593600836,0.76484889468243
24,839.0869565217391,1.3307989070957755,0.804573019727492,0.7667386835730666
25,856.0869565217391,1.3747438165002481,0.7965590008079715,0.7947153190878393
26,884.6521739130435,1.4100963871100147,0.802887026277784,0.811454639798702
27,908.3478260869565,1.4639776415948225,0.8142804032768385,0.8272606443230679
28,925.695652173913,1.5112977843463213,0.8937298721718531,0.864075545406182
29,957.9130434782609,1.558568556113127,0.8530334023669272,0.8457307242384209
30,978.3913043478261,1.6148958338319275,0.8674915865956961,0.8723515273656209
31,1008.3913043478261,1.6589287709563632,0.90765998749022,0.8838714069914387
32,1039.0869565217392,1.7142922693500302,0.9496933603379899,0.9068867770138328
33,1058.7826086956522,1.751130177688681,0.9776084905858771,0.9154230079704181
34,1092.695652173913,1.786914949246612,0.989823249521308,0.9144165410135929
35,1120.608695652174,1.8268320300720182,0.9922500821045033,0.9177445279795448
36,1134.608695652174,1.868449084765796,1.0175292538953349,0.9372521575355208
37,1174.3478260869565,1.9044378622368234,1.0185684334838137,0.954313814362335
38,1192.6521739130435,1.9655654595368688,1.017333474909309,0.9728234829576042
39,1215.0434782608695,1.9979457112222045,1.0294261513143228,1.0035433757864596
40,1253.304347826087,2.0444369601446035,1.0723884482003845,1.032966642375067
41,1284.9565217391305,2.0940055583515726,1.087847175714943,1.0435686303305638
42,1307.1304347826087,2.127468221357589,1.088812786897802,1.0529045664120833
43,1334.9130434782608,2.16376472556804,1.096944532905008,1.0775976288111924
44,1361.8260869565217,2.204384444120981,1.1214819971359258,1.0778996283227764
45,1385.9565217391305,2.238873265487875,1.1297925747011421,1.0623977543442609
46,1407.4782608695652,2.2690381470491197,1.1117098043746718,1.0205668782830963
47,1426.9565217391305,2.3415721149303503,1.1614441414927648,1.0670860214986901
48,1457.0434782608695,2.370495550240427,1.18672028808611,1.0513002345868474
49,1471.3478260869565,2.4289355761525293,1.1798610920899415,1.0626454281098057
50,1496.391304347826,2.46751007981997,1.2496755937534354,1.0474770860522435
51,1528.6521739130435,2.5186327840035556,1.2792113872489381,1.0699963364812208
52,1558.304347826087,2.5638179963451044,1.265758470171565,1.0861364650520537
53,1582.608695652174,2.5858394763663584,1.2700365632214639,1.0997793741262119
54,1595.5217391304348,2.6511823873517066,1.2881382968705075,1.0830681142499294
55,1615.7826086956522,2.6925277360325715,1.2707309580298443,1.0965552421056046
