Time,Population,GeneTickets,SocialTickets,LearningTickets
0,362.8888888888889,0.2417308822206084,0.21818450349481674,0.2282357195276309
1,499.8666666666667,0.36383931872387215,0.2874999348516222,0.3093732806002745
2,627.8888888888889,0.4776358433854157,0.35140596125187956,0.3576179655713361
3,773.2666666666667,0.6048479679660486,0.41077764849759585,0.4177720821758486
4,934.4444444444445,0.7268336608711609,0.4481605509582698,0.4729032016170971
5,1123.3777777777777,0.8607005504505149,0.4909363806187049,0.5089514504768478
6,1346.2,1.013068888574447,0.5101913367134969,0.5571310044559117
7,1603.911111111111,1.1828778507429674,0.5575533805064954,0.6132120521628426
8,1901.2222222222222,1.3817621527311348,0.5932971023173796,0.6474125524428512
9,2254.6444444444446,1.6086902380772503,0.6364163253388584,0.675330563680625
10,2655.2,1.85672148225241,0.674994689205809,0.6999522100525781
11,3092.488888888889,2.13853551147949,0.7123442999453053,0.7295242606898961
12,3574.688888888889,2.451756820873537,0.7508311175596822,0.7616857271068881
13,4092.822222222222,2.7834729154438125,0.7777298509603617,0.7844038151671973
14,4585.266666666666,3.123017335415887,0.8097412513503031,0.8191178934676532
15,5046.622222222222,3.454510271614085,0.8387664751221119,0.8503568565783941
16,5470.266666666666,3.7727580862754313,0.8575301954102669,0.872152363360034
17,5861.511111111111,4.0694311057233845,0.8860692869677587,0.8978671314149735
18,6192.066666666667,4.336325734809743,0.9091149119858476,0.9244387223734692
19,6431.0888888888885,4.564645150628444,0.9409362171976114,0.9474073800063417
20,6617.733333333334,4.764631363589214,0.9622904578417206,0.9639929682582395
21,6768.711111111111,4.942859359072893,0.9788004293845075,0.9805998221999791
22,6892.266666666666,5.097765451913861,0.9984166195232027,0.998444883242868
23,7006.9111111111115,5.235441928296543,1.0184795734858811,1.0171604701822279
24,7111.066666666667,5.3552807456494556,1.0425829187634967,1.0365456348241058
25,7205.555555555556,5.456339365349851,1.0613225952666059,1.053608237688908
26,7260.288888888889,5.543683049693507,1.0823958159661164,1.0717039713711514
27,7344.111111111111,5.620579147646775,1.1048852867392789,1.084262833222823
28,7398,5.686368378657012,1.1247802568872254,1.1029808578414042
29,7442.577777777778,5.743235320913218,1.1417461161490687,1.12104922456193
30,7472.622222222222,5.795329784662356,1.1540210409031166,1.1327605405008092
31,7499.6,5.840823430661787,1.167602564162296,1.1417569043046862
32,7532.622222222222,5.880308357693103,1.1788004641793357,1.1698522634254105
33,7526.933333333333,5.91808790978008,1.1923249924069836,1.189013288129777
34,7566.8,5.9553442350316255,1.2076916745804358,1.2039922495694249
35,7574.133333333333,5.988789844242903,1.2185925357875693,1.214910175891075
36,7564.866666666667,6.019074565201469,1.2340874875962524,1.228960691763266
37,7575.466666666666,6.048303533536164,1.2454785313104433,1.2415702953592247
38,7570.333333333333,6.0758878676420585,1.2635477325936546,1.2562769839763608
39,7580.955555555555,6.101765366647122,1.2753691347081728,1.2660261459129052
40,7571.133333333333,6.1262614976745,1.2822678603009454,1.2721073913418308
41,7561.888888888889,6.1513745020368935,1.2947492056677623,1.285465455484068
42,7554.711111111111,6.17368246707318,1.3105777537222567,1.2942478422334311
43,7571.488888888889,6.197698354292052,1.3109868895883392,1.3051608203197071
44,7569.888888888889,6.218831114750665,1.3152406887584214,1.322613079341588
45,7570.355555555556,6.238995336633646,1.3246378687588334,1.3295364771739278
46,7558.288888888889,6.2591784862489845,1.3342750841573794,1.3396801161180338
47,7570.555555555556,6.277327040173812,1.3413757531508936,1.3518089391822161
48,7556.044444444445,6.29896665462861,1.346021919110357,1.3544193528414574
49,7579.577777777778,6.3182413272193685,1.3483518894499886,1.373483532518114
50,7553.2444444444445,6.335268154548016,1.3576106826659016,1.3891317092571298
51,7553.577777777778,6.354454189272569,1.37470272483358,1.390934199940195
52,7554.222222222223,6.37381041955628,1.3860534319659807,1.4098740532979528
53,7553.866666666667,6.390128265942341,1.390703397448995,1.4212445539459064
54,7533.777777777777,6.407696108166294,1.3992000620598024,1.4278684864925923
55,7537.444444444444,6.4260161474332715,1.4117636903765418,1.4330463435289762
56,7530.977777777778,6.442176383195949,1.4256256458062033,1.440489085279628
57,7546.888888888889,6.458006037294338,1.4351788311185747,1.4440692553475385
58,7528.2,6.4707662307847365,1.4410541841534381,1.4442678782571865
59,7528.933333333333,6.484114213085264,1.4433880139743565,1.4542381622136396
60,7530.711111111111,6.498364338392937,1.4544215128816937,1.4707298056634985
61,7523.266666666666,6.5144706067302085,1.4623676875748197,1.4737207557667382
62,7507.888888888889,6.532531256907787,1.4704886311507797,1.474931196957081
63,7502.688888888889,6.545944638684014,1.475008206193527,1.484463139632022
64,7523.311111111111,6.559302785624143,1.4800865696328787,1.4926106757745028
65,7502.311111111111,6.57030433386501,1.496484611276618,1.5024633979935353
66,7506.866666666667,6.582044514845772,1.5091717998109624,1.5206776039950443
67,7493,6.592279481770083,1.511428676699917,1.5266955450992
68,7494.488888888889,6.603294120485426,1.5228972876185554,1.5336733733520367
69,7502.577777777778,6.613526349423553,1.529729375991225,1.5411522958139048
70,7492.533333333334,6.623336931675648,1.5404599754798594,1.5454800677543485
71,7498.466666666666,6.6347092087178945,1.5411916880980798,1.5452028653597096
72,7504.644444444444,6.644908304454589,1.542372659439961,1.550286192286801
73,7491.733333333334,6.655508306588206,1.5501274210890452,1.5637543544619985
74,7499.222222222223,6.6638300306958245,1.5573237597742475,1.5758138674300508
75,7489.2,6.672101596347336,1.5666240227851966,1.5825610114919881
76,7482.4,6.6827719218708275,1.5742128481403117,1.5889824101973609
77,7497.666666666667,6.6896812017647145,1.5823002698053998,1.5975766054154736
78,7495.311111111111,6.69752085952288,1.5955543794082359,1.5993778999273893
79,7492.733333333334,6.704479038562804,1.5931404629913215,1.6055481698899976
80,7505.444444444444,6.711939112397716,1.5979780666743741,1.6215421809608317
81,7493.844444444445,6.717726101347101,1.5988773810655852,1.6253168790202353
82,7503.9111111111115,6.727084189990475,1.6039573731293735,1.6348074884104284
83,7485.2,6.734971212766019,1.6046486764001586,1.6366116152122898
84,7486.6,6.7404321637317555,1.605946751095026,1.6489244696079952
85,7479.666666666667,6.746456155914282,1.6041880175894094,1.652686468566914
86,7490.2,6.756240585029289,1.6109676005933444,1.6492712555307827
87,7489.511111111111,6.761337158833489,1.6173836965002302,1.6465382486305442
88,7482.355555555556,6.766835338772021,1.6247289057635792,1.6545930884413966
89,7473.2,6.774628329818041,1.6292827643550873,1.6476798036962736
90,7482.355555555556,6.784004068918537,1.6335678184869522,1.6484955917551878
91,7488.666666666667,6.787867254572389,1.637651901152008,1.647980890954447
92,7496.933333333333,6.795912510345793,1.6427331369053673,1.6502217090175202
93,7490.0888888888885,6.79848142647061,1.6511780123266864,1.659476458841914
94,7480.311111111111,6.803204727245321,1.6520216918237292,1.6684758620826527
95,7487,6.808450160881682,1.6436941808926866,1.6821974384827487
96,7479.266666666666,6.814374789763592,1.6444103909784056,1.69215496727242
97,7490.533333333334,6.819569434239449,1.6407570094247597,1.6954588203093672
98,7484.222222222223,6.824048180257096,1.652286968987293,1.695494276709519
99,7493.622222222222,6.828514988480957,1.6494863081458004,1.695534406698266
100,7483.022222222222,6.831544157515475,1.6479398028378167,1.6957903398000465
101,7490.2,6.833987569454923,1.6491519090160625,1.6951166565789058
102,7477.666666666667,6.838410049690689,1.6480797785679304,1.692696560693983
103,7480.0888888888885,6.8423995885391,1.647304137675127,1.7039683318229857
104,7490.866666666667,6.845670733696672,1.6507894485187444,1.7108561432237057
105,7474.266666666666,6.848559837770537,1.6634583294625316,1.71088814550541
106,7469,6.851302672558165,1.669002788827874,1.7172106974314612
107,7478.111111111111,6.855905599425152,1.6737952581844284,1.7199725491668887
108,7468.377777777778,6.86115967738849,1.6765007300958739,1.722315160509165
109,7477.0888888888885,6.865587031815088,1.6822714586611835,1.723581655408978
110,7470.177777777778,6.867869730219127,1.6915238028570756,1.7301848887487927
111,7482.7555555555555,6.870531950369847,1.6941066302036938,1.7318643255777548
112,7476.866666666667,6.873490886310337,1.693498008687541,1.7383313753716765
113,7479.555555555556,6.877743361361772,1.6979880868574855,1.738774853560962
114,7481.577777777778,6.878837529675019,1.7029735120208898,1.7387158742663122
115,7484.266666666666,6.881465902088164,1.700343686115906,1.7384012601206527
116,7498.177777777778,6.883379104618964,1.7047265561691802,1.7372484505612984
117,7484.2,6.888747924795821,1.6966724196804626,1.7446099731125275
118,7482.644444444444,6.895273813633705,1.697410668424919,1.7487811987508088
119,7474.133333333333,6.89817359597584,1.690000562412848,1.7557891931766527
120,7478.555555555556,6.903101192974062,1.6857469543868455,1.7525197668731756
121,7478.955555555555,6.906054357173245,1.6954155842295064,1.755857136243005
122,7474.266666666666,6.905687775112723,1.6920018845856502,1.7569850427031848
123,7469.155555555555,6.906485269297904,1.6954790637386066,1.7624176565844958
124,7486.288888888889,6.909896638210731,1.6893148943903018,1.7618041880813988
125,7481.288888888889,6.912078389650638,1.6878002491084954,1.7590397282295158
126,7472.044444444445,6.916969125400496,1.6848315564171341,1.7630389918001548
127,7486.444444444444,6.919706163088066,1.6941003759380397,1.7669032240691258
128,7483.111111111111,6.922353589077669,1.7005760646628254,1.7669933887122207
129,7476.311111111111,6.9234276407024495,1.7082008820092707,1.7738455312695771
130,7483.155555555555,6.92393296847563,1.7110391479231373,1.7877139414779757
131,7470.222222222223,6.925808775074436,1.711574893833599,1.7883559346463065
132,7486.9111111111115,6.925649170502607,1.7125734425133863,1.7918232519674426
133,7486.577777777778,6.92793964231755,1.714057730243645,1.7935192122226655
134,7477.422222222222,6.929077407813108,1.7205326739875189,1.7980868915823285
135,7476.622222222222,6.930137106719574,1.7283782430905288,1.8021310230267462
136,7484.133333333333,6.933599252447233,1.7367941129273687,1.8062280773234989
137,7485.577777777778,6.935446326862339,1.732143868384709,1.8134994458893718
138,7470.888888888889,6.937565299484547,1.7307812695711378,1.8091144319328671
139,7473.311111111111,6.938560777652763,1.7294463723911002,1.8117165587814694
140,7483.4,6.940202097544362,1.7319469647883599,1.8093509247289044
141,7478.044444444445,6.942050342621703,1.7399790983031345,1.8110647281229375
142,7482.733333333334,6.9418275421911035,1.7375028571848534,1.8178937354967217
143,7480.155555555555,6.944136273330592,1.7383119426909186,1.8256224155387881
144,7474.311111111111,6.9423165257404715,1.7436416821278784,1.8253711871658753
145,7483.444444444444,6.9447038851513945,1.7493680891144325,1.8414342180205479
146,7458.822222222222,6.947601349516827,1.750850613404111,1.8434617007048604
147,7481.777777777777,6.945728640122922,1.7530636408555997,1.8450631247397347
148,7466.555555555556,6.945249305237045,1.7539051431355888,1.8543728334536165
149,7475.644444444444,6.945062620944355,1.7605877157417313,1.845857998476185
150,7471.333333333333,6.943145685311777,1.7577174386195136,1.841334281275507
151,7469.8,6.949670146718119,1.7679226950728038,1.845595192806769
152,7466.955555555555,6.9497605234758595,1.7738164852235971,1.845759794089283
153,7471.311111111111,6.951300044281427,1.7686859503041514,1.8501407669641519
154,7461.022222222222,6.952318689252142,1.7708655792311792,1.8407423263029465
155,7466.8,6.9501973000607284,1.7670798806008798,1.8405096763997246
156,7478.044444444445,6.951198597452632,1.7627767231453362,1.8408646236459605
157,7472.311111111111,6.955576549227333,1.7634850672307645,1.8497263519367044
158,7471.422222222222,6.95588398238724,1.7666839327810113,1.8530408428118257
159,7475.511111111111,6.957391898285904,1.7736714057461627,1.851298363387029
160,7469.311111111111,6.959694061740025,1.779224411587744,1.8565228851917153
161,7471.977777777778,6.957692695013808,1.7681710657496998,1.8506873828715527
162,7471.2,6.95789750525946,1.7604734935786028,1.8482304860236871
163,7480.022222222222,6.95886289001154,1.7661882942506972,1.8504162247323834
164,7462.0888888888885,6.963575025811002,1.7720964713362557,1.8550766259367313
165,7471.8,6.9657726713556904,1.7791636646220348,1.8550267786560128
166,7474.888888888889,6.966400415960277,1.7796263550829556,1.8566296472523998
167,7488.777777777777,6.96529274956475,1.7816651746366785,1.8592655100632398
168,7468.022222222222,6.969046879020732,1.7837270142604598,1.8698147205122686
169,7471.2,6.970841440028485,1.788522336781843,1.8654670990391866
170,7468.644444444444,6.972747468037012,1.7937304624934785,1.863670997137228
171,7479.977777777778,6.973223347818335,1.7981630962879678,1.8670604826991202
172,7460.955555555555,6.973477880057899,1.799112589243497,1.8685804303029094
173,7482.7555555555555,6.977581574771881,1.7946946394819223,1.8637226865603478
174,7485.044444444445,6.976813337493358,1.793489935266122,1.871493675243017
175,7490.933333333333,6.9776962842339545,1.7980107565216523,1.8749847383450862
176,7481.933333333333,6.976837862707011,1.8056371194003449,1.8735879328501395
177,7493.333333333333,6.976456846065661,1.8104082761779343,1.88236690236892
178,7486.355555555556,6.978890930420011,1.8027660876962848,1.8778139517903383
179,7483.422222222222,6.978834868367782,1.805648830921022,1.8831583395304952
180,7479.844444444445,6.982237662224319,1.798950675781332,1.896565027281494
181,7481.8,6.982990147329123,1.8004608221628902,1.8915341812873476
182,7483.622222222222,6.980949991308163,1.8007813859407056,1.8851455560063408
183,7479.466666666666,6.982062047018393,1.80154418245677,1.8850525649650687
184,7488.666666666667,6.982382573248815,1.8069643937949327,1.8894689730597467
185,7493.444444444444,6.981376151367125,1.8148276818563571,1.8845565892302176
186,7494.666666666667,6.98264672513461,1.8227470803908952,1.8871008918393566
