metric,timestep,p,cliffs_delta
population,54400,6.921241478975378e-17,1.0
population,54800,6.915942847609331e-17,1.0
population,55200,6.915942847609331e-17,1.0
population,55600,6.919474842967349e-17,1.0
population,56000,6.917708632544009e-17,1.0
population,56400,6.917708632544009e-17,1.0
population,56800,6.917708632544009e-17,1.0
population,57200,6.90888396083186e-17,1.0
population,57600,6.917708632544009e-17,1.0
population,58000,6.914177488066902e-17,1.0
population,58400,6.921241478975378e-17,1.0
population,58800,6.921241478975378e-17,1.0
population,59200,6.919474842967349e-17,1.0
population,59600,6.915942847609331e-17,1.0
population,60000,6.912412553820675e-17,1.0
population,60400,6.919474842967349e-17,1.0
population,60800,6.915942847609331e-17,1.0
population,61200,6.917708632544009e-17,1.0
population,61600,6.912412553820675e-17,1.0
population,62000,6.915942847609331e-17,1.0
population,62400,6.914177488066902e-17,1.0
population,62800,6.919474842967349e-17,1.0
population,63200,6.917708632544009e-17,1.0
population,63600,6.919474842967349e-17,1.0
population,64000,6.915942847609331e-17,1.0
population,64400,6.912412553820675e-17,1.0
population,64800,6.910648044774429e-17,1.0
population,65200,6.917708632544009e-17,1.0
population,65600,6.919474842967349e-17,1.0
population,66000,6.905357067873756e-17,1.0
population,66400,6.915942847609331e-17,1.0
population,66800,6.921241478975378e-17,1.0
population,67200,6.921241478975378e-17,1.0
population,67600,6.90888396083186e-17,1.0
population,68000,6.90888396083186e-17,1.0
population,68400,6.912412553820675e-17,1.0
population,68800,6.915942847609331e-17,1.0
population,69200,6.910648044774429e-17,1.0
population,69600,6.919474842967349e-17,1.0
population,70000,6.903594258665764e-17,1.0
population,70400,6.915942847609331e-17,1.0
population,70800,6.903594258665764e-17,1.0
population,71200,6.910648044774429e-17,1.0
population,71600,6.917708632544009e-17,1.0
population,72000,6.914177488066902e-17,1.0
population,72400,6.907120301896891e-17,1.0
population,72800,6.898308378974342e-17,1.0
population,73200,6.907120301896891e-17,1.0
population,73600,6.90888396083186e-17,1.0
population,74000,6.915942847609331e-17,1.0
population,74400,6.917708632544009e-17,1.0
population,74800,6.910648044774429e-17,1.0
population,75200,6.912412553820675e-17,1.0
population,75600,6.915942847609331e-17,1.0
population,76000,6.914177488066902e-17,1.0
population,76400,6.90888396083186e-17,1.0
population,76800,6.915942847609331e-17,1.0
population,77200,6.914177488066902e-17,1.0
population,77600,6.90888396083186e-17,1.0
population,78000,6.914177488066902e-17,1.0
population,78400,6.900069914312098e-17,1.0
population,78800,6.907120301896891e-17,1.0
population,79200,6.910648044774429e-17,1.0
population,79600,6.917708632544009e-17,1.0
population,80000,6.917708632544009e-17,1.0
population,80400,6.914177488066902e-17,1.0
population,80800,6.90888396083186e-17,1.0
population,81200,6.905357067873756e-17,1.0
population,81600,6.917708632544009e-17,1.0
population,82000,6.915942847609331e-17,1.0
population,82400,6.912412553820675e-17,1.0
population,82800,6.90888396083186e-17,1.0
population,83200,6.90888396083186e-17,1.0
population,83600,6.907120301896891e-17,1.0
population,84000,6.914177488066902e-17,1.0
population,84400,6.910648044774429e-17,1.0
population,84800,6.912412553820675e-17,1.0
population,85200,6.915942847609331e-17,1.0
population,85600,6.910648044774429e-17,1.0
population,86000,6.914177488066902e-17,1.0
population,86400,6.915942847609331e-17,1.0
population,86800,6.919474842967349e-17,1.0
population,87200,6.914177488066902e-17,1.0
population,87600,6.915942847609331e-17,1.0
population,88000,6.919474842967349e-17,1.0
population,88400,6.914177488066902e-17,1.0
population,88800,6.914177488066902e-17,1.0
population,89200,6.910648044774429e-17,1.0
population,89600,6.915942847609331e-17,1.0
population,90000,6.903594258665764e-17,1.0
population,90400,6.915942847609331e-17,1.0
population,90800,6.910648044774429e-17,1.0
population,91200,6.921241478975378e-17,1.0
population,91600,6.907120301896891e-17,1.0
population,92000,6.910648044774429e-17,1.0
population,92400,6.914177488066902e-17,1.0
population,92800,6.915942847609331e-17,1.0
population,93200,6.910648044774429e-17,1.0
population,93600,6.914177488066902e-17,1.0
population,94000,6.917708632544009e-17,1.0
population,94400,6.903594258665764e-17,1.0
population,94800,6.914177488066902e-17,1.0
population,95200,6.915942847609331e-17,1.0
population,95600,6.900069914312098e-17,1.0
population,96000,6.919474842967349e-17,1.0
population,96400,6.917708632544009e-17,1.0
population,96800,6.912412553820675e-17,1.0
population,97200,6.914177488066902e-17,1.0
population,97600,6.915942847609331e-17,1.0
population,98000,6.910648044774429e-17,1.0
population,98400,6.912412553820675e-17,1.0
population,98800,6.915942847609331e-17,1.0
population,99200,6.914177488066902e-17,1.0
population,99600,6.915942847609331e-17,1.0
population,100000,6.917708632544009e-17,1.0
population,100400,6.914177488066902e-17,1.0
population,100800,6.90888396083186e-17,1.0
population,101200,6.910648044774429e-17,1.0
population,101600,6.914177488066902e-17,1.0
population,102000,6.907120301896891e-17,1.0
population,102400,6.921241478975378e-17,1.0
population,102800,6.914177488066902e-17,1.0
population,103200,6.912412553820675e-17,1.0
population,103600,6.914177488066902e-17,1.0
population,104000,6.914177488066902e-17,1.0
population,104400,6.917708632544009e-17,1.0
population,104800,6.910648044774429e-17,1.0
population,105200,6.912412553820675e-17,1.0
population,105600,6.903594258665764e-17,1.0
population,106000,6.910648044774429e-17,1.0
population,106400,6.912412553820675e-17,1.0
population,106800,6.912412553820675e-17,1.0
population,107200,6.912412553820675e-17,1.0
population,107600,6.910648044774429e-17,1.0
population,108000,6.90888396083186e-17,1.0
population,108400,6.915942847609331e-17,1.0
population,108800,6.910648044774429e-17,1.0
population,109200,6.90888396083186e-17,1.0
population,109600,6.912412553820675e-17,1.0
population,110000,6.914177488066902e-17,1.0
population,110400,6.903594258665764e-17,1.0
population,110800,6.912412553820675e-17,1.0
population,111200,6.917708632544009e-17,1.0
population,111600,6.914177488066902e-17,1.0
population,112000,6.915942847609331e-17,1.0
population,112400,6.90888396083186e-17,1.0
population,112800,6.919474842967349e-17,1.0
population,113200,6.910648044774429e-17,1.0
population,113600,6.90888396083186e-17,1.0
population,114000,6.915942847609331e-17,1.0
population,114400,6.901831874177348e-17,1.0
population,114800,6.915942847609331e-17,1.0
population,115200,6.90888396083186e-17,1.0
population,115600,6.914177488066902e-17,1.0
population,116000,6.907120301896891e-17,1.0
population,116400,6.915942847609331e-17,1.0
population,116800,6.912412553820675e-17,1.0
population,117200,6.90888396083186e-17,1.0
population,117600,6.917708632544009e-17,1.0
population,118000,6.914177488066902e-17,1.0
population,118400,6.90888396083186e-17,1.0
population,118800,6.90888396083186e-17,1.0
population,119200,6.910648044774429e-17,1.0
population,119600,6.917708632544009e-17,1.0
population,120000,6.907120301896891e-17,1.0
population,120400,6.912412553820675e-17,1.0
population,120800,6.912412553820675e-17,1.0
population,121200,6.914177488066902e-17,1.0
population,121600,6.915942847609331e-17,1.0
population,122000,6.910648044774429e-17,1.0
population,122400,6.915942847609331e-17,1.0
population,122800,6.903594258665764e-17,1.0
population,123200,6.901831874177348e-17,1.0
population,123600,6.917708632544009e-17,1.0
population,124000,6.898308378974342e-17,1.0
population,124400,6.912412553820675e-17,1.0
population,124800,6.917708632544009e-17,1.0
population,125200,6.905357067873756e-17,1.0
population,125600,6.921241478975378e-17,1.0
population,126000,6.921241478975378e-17,1.0
population,126400,6.914177488066902e-17,1.0
population,126800,6.910648044774429e-17,1.0
population,127200,6.905357067873756e-17,1.0
population,127600,6.917708632544009e-17,1.0
population,128000,6.90888396083186e-17,1.0
population,128400,6.914177488066902e-17,1.0
population,128800,6.915942847609331e-17,1.0
population,129200,6.917708632544009e-17,1.0
population,129600,6.917708632544009e-17,1.0
population,130000,6.910648044774429e-17,1.0
population,130400,6.907120301896891e-17,1.0
population,130800,6.914177488066902e-17,1.0
population,131200,6.910648044774429e-17,1.0
population,131600,6.898308378974342e-17,1.0
population,132000,6.917708632544009e-17,1.0
population,132400,6.912412553820675e-17,1.0
population,132800,6.907120301896891e-17,1.0
population,133200,6.907120301896891e-17,1.0
population,133600,6.910648044774429e-17,1.0
population,134000,6.912412553820675e-17,1.0
population,134400,6.919474842967349e-17,1.0
population,134800,6.921241478975378e-17,1.0
population,135200,6.910648044774429e-17,1.0
population,135600,6.907120301896891e-17,1.0
population,136000,6.917708632544009e-17,1.0
population,136400,6.912412553820675e-17,1.0
population,136800,6.903594258665764e-17,1.0
population,137200,6.917708632544009e-17,1.0
population,137600,6.90888396083186e-17,1.0
population,138000,6.903594258665764e-17,1.0
population,138400,6.900069914312098e-17,1.0
population,138800,6.898308378974342e-17,1.0
population,139200,6.910648044774429e-17,1.0
population,139600,6.919474842967349e-17,1.0
population,140000,6.910648044774429e-17,1.0
population,140400,6.915942847609331e-17,1.0
population,140800,6.912412553820675e-17,1.0
population,141200,6.912412553820675e-17,1.0
population,141600,6.910648044774429e-17,1.0
population,142000,6.917708632544009e-17,1.0
population,142400,6.907120301896891e-17,1.0
population,142800,6.912412553820675e-17,1.0
population,143200,6.910648044774429e-17,1.0
population,143600,6.910648044774429e-17,1.0
population,144000,6.917708632544009e-17,1.0
population,144400,6.903594258665764e-17,1.0
population,144800,6.90888396083186e-17,1.0
population,145200,6.915942847609331e-17,1.0
population,145600,6.910648044774429e-17,1.0
population,146000,6.910648044774429e-17,1.0
population,146400,6.914177488066902e-17,1.0
population,146800,6.912412553820675e-17,1.0
population,147200,6.917708632544009e-17,1.0
population,147600,6.917708632544009e-17,1.0
population,148000,6.915942847609331e-17,1.0
population,148400,6.914177488066902e-17,1.0
population,148800,6.907120301896891e-17,1.0
population,149200,6.907120301896891e-17,1.0
population,149600,6.917708632544009e-17,1.0
population,150000,6.910648044774429e-17,1.0
population,150400,6.903594258665764e-17,1.0
population,150800,6.900069914312098e-17,1.0
population,151200,6.917708632544009e-17,1.0
population,151600,6.921241478975378e-17,1.0
population,152000,6.912412553820675e-17,1.0
population,152400,6.914177488066902e-17,1.0
population,152800,6.915942847609331e-17,1.0
population,153200,6.907120301896891e-17,1.0
population,153600,6.919474842967349e-17,1.0
population,154000,6.912412553820675e-17,1.0
population,154400,6.917708632544009e-17,1.0
population,154800,6.914177488066902e-17,1.0
population,155200,6.910648044774429e-17,1.0
population,155600,6.912412553820675e-17,1.0
population,156000,6.912412553820675e-17,1.0
population,156400,6.912412553820675e-17,1.0
population,156800,6.910648044774429e-17,1.0
population,157200,6.912412553820675e-17,1.0
population,157600,6.919474842967349e-17,1.0
population,158000,6.905357067873756e-17,1.0
population,158400,6.90888396083186e-17,1.0
population,158800,6.885989510310505e-17,1.0
population,159200,6.914177488066902e-17,1.0
population,159600,6.914177488066902e-17,1.0
population,160000,6.914177488066902e-17,1.0
population,160400,6.912412553820675e-17,1.0
population,160800,6.914177488066902e-17,1.0
population,161200,6.900069914312098e-17,1.0
population,161600,6.910648044774429e-17,1.0
population,162000,6.90888396083186e-17,1.0
population,162400,6.905357067873756e-17,1.0
population,162800,6.912412553820675e-17,1.0
population,163200,6.914177488066902e-17,1.0
population,163600,6.907120301896891e-17,1.0
population,164000,6.90888396083186e-17,1.0
population,164400,6.905357067873756e-17,1.0
population,164800,6.910648044774429e-17,1.0
population,165200,6.905357067873756e-17,1.0
population,165600,6.90888396083186e-17,1.0
population,166000,6.907120301896891e-17,1.0
population,166400,6.914177488066902e-17,1.0
population,166800,6.905357067873756e-17,1.0
population,167200,6.912412553820675e-17,1.0
population,167600,6.907120301896891e-17,1.0
population,168000,6.910648044774429e-17,1.0
population,168400,6.915942847609331e-17,1.0
population,168800,6.917708632544009e-17,1.0
population,169200,6.900069914312098e-17,1.0
population,169600,6.90888396083186e-17,1.0
population,170000,6.910648044774429e-17,1.0
population,170400,6.912412553820675e-17,1.0
population,170800,6.914177488066902e-17,1.0
population,171200,6.907120301896891e-17,1.0
population,171600,6.905357067873756e-17,1.0
population,172000,6.912412553820675e-17,1.0
population,172400,6.903594258665764e-17,1.0
population,172800,6.898308378974342e-17,1.0
population,173200,6.914177488066902e-17,1.0
population,173600,6.915942847609331e-17,1.0
population,174000,6.903594258665764e-17,1.0
population,174400,6.910648044774429e-17,1.0
population,174800,6.905357067873756e-17,1.0
population,175200,6.912412553820675e-17,1.0
population,175600,6.903594258665764e-17,1.0
population,176000,6.901831874177348e-17,1.0
population,176400,6.910648044774429e-17,1.0
population,176800,6.905357067873756e-17,1.0
population,177200,6.910648044774429e-17,1.0
population,177600,6.914177488066902e-17,1.0
population,178000,6.912412553820675e-17,1.0
population,178400,6.905357067873756e-17,1.0
population,178800,6.90888396083186e-17,1.0
population,179200,6.914177488066902e-17,1.0
population,179600,6.90888396083186e-17,1.0
population,180000,6.903594258665764e-17,1.0
population,180400,6.912412553820675e-17,1.0
population,180800,6.914177488066902e-17,1.0
population,181200,6.914177488066902e-17,1.0
population,181600,6.901831874177348e-17,1.0
population,182000,6.907120301896891e-17,1.0
population,182400,6.910648044774429e-17,1.0
population,182800,6.907120301896891e-17,1.0
population,183200,6.914177488066902e-17,1.0
population,183600,6.914177488066902e-17,1.0
population,184000,6.896547268067718e-17,1.0
population,184400,6.919474842967349e-17,1.0
population,184800,6.905357067873756e-17,1.0
population,185200,6.915942847609331e-17,1.0
population,185600,6.910648044774429e-17,1.0
population,186000,6.90888396083186e-17,1.0
population,186400,6.919474842967349e-17,1.0
population,186800,6.887748076644672e-17,1.0
population,187200,6.905357067873756e-17,1.0
population,187600,6.907120301896891e-17,1.0
population,188000,6.910648044774429e-17,1.0
population,188400,6.905357067873756e-17,1.0
population,188800,6.90888396083186e-17,1.0
population,189200,6.914177488066902e-17,1.0
population,189600,6.900069914312098e-17,1.0
population,190000,6.914177488066902e-17,1.0
population,190400,6.910648044774429e-17,1.0
population,190800,6.898308378974342e-17,1.0
population,191200,6.912412553820675e-17,1.0
population,191600,6.907120301896891e-17,1.0
population,192000,6.910648044774429e-17,1.0
population,192400,6.90888396083186e-17,1.0
population,192800,6.907120301896891e-17,1.0
population,193200,6.915942847609331e-17,1.0
population,193600,6.907120301896891e-17,1.0
population,194000,6.901831874177348e-17,1.0
population,194400,6.912412553820675e-17,1.0
population,194800,6.912412553820675e-17,1.0
population,195200,6.915942847609331e-17,1.0
population,195600,6.914177488066902e-17,1.0
population,196000,6.910648044774429e-17,1.0
population,196400,6.912412553820675e-17,1.0
population,196800,6.896547268067718e-17,1.0
population,197200,6.912412553820675e-17,1.0
population,197600,6.912412553820675e-17,1.0
population,198000,6.917708632544009e-17,1.0
population,198400,6.914177488066902e-17,1.0
population,198800,6.894786581496385e-17,1.0
population,199200,6.912412553820675e-17,1.0
population,199600,6.912412553820675e-17,1.0
